customer_id,past_complaint,had_complaint,complaint_status,feedback
36420,Yes,1,Unsolved,Reasonable Price
36421,Yes,1,Unsolved,No reason specified
36422,No,0,Not Applicable,Too many ads
36423,Yes,1,Unsolved,Reasonable Price
36424,Yes,1,Solved,Too many ads
36425,Yes,1,Solved in Follow-up,No reason specified
36426,Yes,1,Unsolved,No reason specified
36427,No,0,Not Applicable,No reason specified
36428,Yes,1,No Information Available,Poor Product Quality
36429,No,0,Not Applicable,Poor Customer Service
36430,No,0,Not Applicable,Poor Customer Service
36431,Yes,1,Solved,Poor Product Quality
36432,Yes,1,Solved in Follow-up,Poor Product Quality
36433,Yes,1,Solved,Poor Website
36434,Yes,1,Unsolved,No reason specified
36435,Yes,1,Solved,Poor Website
36436,Yes,1,Solved,Poor Website
36437,Yes,1,No Information Available,No reason specified
36438,Yes,1,Solved in Follow-up,Too many ads
36439,Yes,1,Solved in Follow-up,Poor Customer Service
36440,Yes,1,Solved in Follow-up,Poor Customer Service
36441,No,0,Not Applicable,Poor Website
36442,No,0,Not Applicable,Poor Website
36443,No,0,Not Applicable,Poor Product Quality
36444,Yes,1,Solved in Follow-up,Too many ads
36445,No,0,Not Applicable,Poor Website
36446,Yes,1,Solved in Follow-up,User Friendly Website
36447,Yes,1,Solved,Too many ads
36448,No,0,Not Applicable,Too many ads
36449,Yes,1,Solved,Poor Customer Service
36450,No,0,Not Applicable,Poor Product Quality
36451,Yes,1,No Information Available,Poor Customer Service
36452,Yes,1,Unsolved,Too many ads
36453,Yes,1,Unsolved,Too many ads
36454,No,0,Not Applicable,Too many ads
36455,No,0,Not Applicable,No reason specified
36456,Yes,1,Solved,No reason specified
36457,Yes,1,Solved in Follow-up,Poor Product Quality
36458,Yes,1,Solved in Follow-up,Too many ads
36459,No,0,Not Applicable,Poor Customer Service
36460,No,0,Not Applicable,Too many ads
36461,Yes,1,Solved,Poor Website
36462,Yes,1,Solved,No reason specified
36463,Yes,1,No Information Available,Reasonable Price
36464,Yes,1,No Information Available,Poor Customer Service
36465,Yes,1,Solved in Follow-up,Poor Product Quality
36466,Yes,1,Unsolved,Too many ads
36467,No,0,Not Applicable,Poor Product Quality
36468,Yes,1,Solved,Poor Website
36469,Yes,1,Solved in Follow-up,No reason specified
36470,No,0,Not Applicable,Poor Customer Service
36471,Yes,1,Solved,Poor Customer Service
36472,Yes,1,No Information Available,Poor Website
36473,Yes,1,Solved in Follow-up,Products always in Stock
36474,No,0,Not Applicable,No reason specified
36475,No,0,Not Applicable,Poor Product Quality
36476,No,0,Not Applicable,Poor Customer Service
36477,No,0,Not Applicable,Poor Customer Service
36478,Yes,1,Solved,Reasonable Price
36479,Yes,1,Unsolved,No reason specified
36480,No,0,Not Applicable,Poor Website
36481,No,0,Not Applicable,Poor Customer Service
36482,Yes,1,Solved,Poor Website
36483,No,0,Not Applicable,Too many ads
36484,Yes,1,Solved in Follow-up,Poor Customer Service
36485,Yes,1,No Information Available,Poor Product Quality
36486,No,0,Not Applicable,No reason specified
36487,No,0,Not Applicable,Poor Product Quality
36488,No,0,Not Applicable,Poor Website
36489,Yes,1,Unsolved,Poor Product Quality
36490,Yes,1,Solved,No reason specified
36491,Yes,1,Solved in Follow-up,Poor Product Quality
36492,Yes,1,Solved,Poor Website
36493,No,0,Not Applicable,Poor Website
36494,Yes,1,Solved in Follow-up,Poor Customer Service
36495,No,0,Not Applicable,Too many ads
36496,No,0,Not Applicable,No reason specified
36497,Yes,1,Solved in Follow-up,Poor Website
36498,Yes,1,No Information Available,No reason specified
36499,No,0,Not Applicable,No reason specified
36500,No,0,Not Applicable,No reason specified
36501,No,0,Not Applicable,No reason specified
36502,No,0,Not Applicable,Reasonable Price
36503,No,0,Not Applicable,Poor Website
36504,Yes,1,Solved,Too many ads
36505,Yes,1,Solved in Follow-up,Poor Customer Service
36506,No,0,Not Applicable,No reason specified
36507,No,0,Not Applicable,Poor Product Quality
36508,Yes,1,Solved,Reasonable Price
36509,Yes,1,No Information Available,Poor Product Quality
36510,Yes,1,No Information Available,Poor Website
36511,No,0,Not Applicable,Poor Customer Service
36512,No,0,Not Applicable,Poor Product Quality
36513,No,0,Not Applicable,Poor Customer Service
36514,No,0,Not Applicable,Poor Website
36515,No,0,Not Applicable,Poor Website
36516,No,0,Not Applicable,Products always in Stock
36517,No,0,Not Applicable,Poor Customer Service
36518,Yes,1,Solved,Too many ads
36519,Yes,1,Solved,Poor Customer Service
36520,Yes,1,Solved,Poor Product Quality
36521,No,0,Not Applicable,No reason specified
36522,No,0,Not Applicable,No reason specified
36523,No,0,Not Applicable,Poor Customer Service
36524,No,0,Not Applicable,No reason specified
36525,No,0,Not Applicable,No reason specified
36526,No,0,Not Applicable,No reason specified
36527,No,0,Not Applicable,Poor Customer Service
36528,Yes,1,Solved in Follow-up,No reason specified
36529,No,0,Not Applicable,Poor Customer Service
36530,Yes,1,Solved in Follow-up,Poor Customer Service
36531,Yes,1,Unsolved,No reason specified
36532,Yes,1,Solved in Follow-up,Too many ads
36533,No,0,Not Applicable,Poor Website
36534,Yes,1,Solved in Follow-up,No reason specified
36535,Yes,1,Unsolved,Too many ads
36536,Yes,1,No Information Available,No reason specified
36537,Yes,1,Solved,Poor Customer Service
36538,Yes,1,Unsolved,Poor Product Quality
36539,No,0,Not Applicable,Poor Product Quality
36540,Yes,1,Unsolved,Quality Customer Care
36541,No,0,Not Applicable,Too many ads
36542,No,0,Not Applicable,No reason specified
36543,No,0,Not Applicable,Poor Product Quality
36544,Yes,1,Unsolved,Poor Customer Service
36545,Yes,1,Unsolved,Poor Customer Service
36546,No,0,Not Applicable,Poor Customer Service
36547,No,0,Not Applicable,Reasonable Price
36548,No,0,Not Applicable,Reasonable Price
36549,Yes,1,No Information Available,Reasonable Price
36550,No,0,Not Applicable,Too many ads
36551,No,0,Not Applicable,Poor Product Quality
36552,No,0,Not Applicable,Poor Customer Service
36553,No,0,Not Applicable,Too many ads
36554,No,0,Not Applicable,Poor Website
36555,Yes,1,No Information Available,Poor Website
36556,No,0,Not Applicable,Poor Product Quality
36557,Yes,1,No Information Available,Poor Product Quality
36558,No,0,Not Applicable,Quality Customer Care
36559,No,0,Not Applicable,No reason specified
36560,No,0,Not Applicable,Reasonable Price
36561,No,0,Not Applicable,Quality Customer Care
36562,Yes,1,Solved,Poor Website
36563,Yes,1,Solved in Follow-up,Too many ads
36564,Yes,1,Solved,Too many ads
36565,Yes,1,No Information Available,Poor Customer Service
36566,Yes,1,No Information Available,Too many ads
36567,Yes,1,No Information Available,No reason specified
36568,No,0,Not Applicable,Too many ads
36569,Yes,1,Solved in Follow-up,Too many ads
36570,Yes,1,Unsolved,Too many ads
36571,No,0,Not Applicable,No reason specified
36572,Yes,1,No Information Available,Too many ads
36573,Yes,1,Solved,No reason specified
36574,Yes,1,No Information Available,Too many ads
36575,No,0,Not Applicable,Poor Customer Service
36576,Yes,1,Solved,Products always in Stock
36577,Yes,1,Solved,Products always in Stock
36578,No,0,Not Applicable,Too many ads
36579,Yes,1,Solved in Follow-up,Poor Website
36580,No,0,Not Applicable,No reason specified
36581,No,0,Not Applicable,Too many ads
36582,Yes,1,Solved in Follow-up,Poor Website
36583,No,0,Not Applicable,Poor Customer Service
36584,Yes,1,Solved,No reason specified
36585,No,0,Not Applicable,No reason specified
36586,Yes,1,Solved in Follow-up,Too many ads
36587,Yes,1,Unsolved,Poor Product Quality
36588,No,0,Not Applicable,No reason specified
36589,Yes,1,Unsolved,Poor Website
36590,No,0,Not Applicable,Poor Customer Service
36591,Yes,1,Solved in Follow-up,Poor Website
36592,No,0,Not Applicable,User Friendly Website
36593,No,0,Not Applicable,Reasonable Price
36594,No,0,Not Applicable,Products always in Stock
36595,Yes,1,Solved,Poor Product Quality
36596,Yes,1,Unsolved,Poor Customer Service
36597,Yes,1,Unsolved,No reason specified
36598,No,0,Not Applicable,No reason specified
36599,Yes,1,Solved in Follow-up,No reason specified
36600,Yes,1,No Information Available,Poor Customer Service
36601,Yes,1,Solved in Follow-up,Poor Customer Service
36602,No,0,Not Applicable,User Friendly Website
36603,No,0,Not Applicable,Poor Website
36604,Yes,1,Unsolved,No reason specified
36605,No,0,Not Applicable,Poor Product Quality
36606,No,0,Not Applicable,User Friendly Website
36607,No,0,Not Applicable,Poor Product Quality
36608,Yes,1,No Information Available,Too many ads
36609,No,0,Not Applicable,Poor Website
36610,Yes,1,No Information Available,User Friendly Website
36611,Yes,1,No Information Available,Too many ads
36612,No,0,Not Applicable,Too many ads
36613,Yes,1,No Information Available,No reason specified
36614,No,0,Not Applicable,No reason specified
36615,No,0,Not Applicable,Quality Customer Care
36616,No,0,Not Applicable,Poor Customer Service
36617,No,0,Not Applicable,User Friendly Website
36618,Yes,1,Solved in Follow-up,No reason specified
36619,Yes,1,Solved in Follow-up,User Friendly Website
36620,Yes,1,Solved in Follow-up,Poor Website
36621,Yes,1,Unsolved,No reason specified
36622,Yes,1,No Information Available,Reasonable Price
36623,Yes,1,No Information Available,No reason specified
36624,Yes,1,Unsolved,Poor Customer Service
36625,No,0,Not Applicable,Too many ads
36626,No,0,Not Applicable,Poor Website
36627,Yes,1,Unsolved,Poor Customer Service
36628,No,0,Not Applicable,Poor Website
36629,No,0,Not Applicable,Poor Customer Service
36630,No,0,Not Applicable,Poor Website
36631,Yes,1,Solved,Poor Website
36632,Yes,1,Solved,Poor Website
36633,No,0,Not Applicable,Too many ads
36634,No,0,Not Applicable,Poor Website
36635,No,0,Not Applicable,No reason specified
36636,No,0,Not Applicable,Quality Customer Care
36637,Yes,1,Unsolved,No reason specified
36638,Yes,1,Solved,Too many ads
36639,Yes,1,Solved in Follow-up,No reason specified
36640,Yes,1,Solved in Follow-up,Poor Customer Service
36641,No,0,Not Applicable,Reasonable Price
36642,Yes,1,Solved,Poor Product Quality
36643,Yes,1,Solved in Follow-up,Too many ads
36644,Yes,1,Unsolved,Poor Website
36645,No,0,Not Applicable,Quality Customer Care
36646,No,0,Not Applicable,Poor Website
36647,Yes,1,No Information Available,Poor Product Quality
36648,Yes,1,Unsolved,Poor Website
36649,No,0,Not Applicable,Too many ads
36650,Yes,1,Unsolved,User Friendly Website
36651,Yes,1,Unsolved,Poor Product Quality
36652,No,0,Not Applicable,Poor Customer Service
36653,No,0,Not Applicable,Too many ads
36654,No,0,Not Applicable,Poor Website
36655,No,0,Not Applicable,No reason specified
36656,No,0,Not Applicable,Too many ads
36657,Yes,1,No Information Available,Too many ads
36658,No,0,Not Applicable,Poor Product Quality
36659,No,0,Not Applicable,Too many ads
36660,Yes,1,Unsolved,Quality Customer Care
36661,No,0,Not Applicable,Too many ads
36662,No,0,Not Applicable,Poor Website
36663,No,0,Not Applicable,Quality Customer Care
36664,Yes,1,Solved,No reason specified
36665,No,0,Not Applicable,Poor Product Quality
36666,No,0,Not Applicable,Too many ads
36667,Yes,1,No Information Available,Poor Customer Service
36668,Yes,1,Solved in Follow-up,No reason specified
36669,No,0,Not Applicable,Too many ads
36670,No,0,Not Applicable,No reason specified
36671,Yes,1,Solved,Poor Website
36672,No,0,Not Applicable,Too many ads
36673,Yes,1,Solved,Poor Website
36674,Yes,1,No Information Available,Poor Product Quality
36675,No,0,Not Applicable,Poor Website
36676,Yes,1,Solved in Follow-up,No reason specified
36677,Yes,1,Solved in Follow-up,Poor Customer Service
36678,No,0,Not Applicable,Poor Website
36679,No,0,Not Applicable,Too many ads
36680,Yes,1,Solved,Poor Customer Service
36681,No,0,Not Applicable,User Friendly Website
36682,No,0,Not Applicable,Poor Customer Service
36683,Yes,1,Solved,Poor Website
36684,No,0,Not Applicable,Products always in Stock
36685,Yes,1,No Information Available,Poor Website
36686,No,0,Not Applicable,Products always in Stock
36687,Yes,1,Solved in Follow-up,Poor Product Quality
36688,Yes,1,Solved,Poor Website
36689,Yes,1,Solved in Follow-up,No reason specified
36690,No,0,Not Applicable,Poor Product Quality
36691,Yes,1,Solved,Poor Customer Service
36692,No,0,Not Applicable,Poor Customer Service
36693,Yes,1,No Information Available,Poor Product Quality
36694,No,0,Not Applicable,No reason specified
36695,Yes,1,Solved in Follow-up,Reasonable Price
36696,Yes,1,Solved,Poor Customer Service
36697,Yes,1,Unsolved,No reason specified
36698,No,0,Not Applicable,Too many ads
36699,Yes,1,Unsolved,Too many ads
36700,Yes,1,Unsolved,Quality Customer Care
36701,Yes,1,Solved,Too many ads
36702,Yes,1,Unsolved,Poor Product Quality
36703,No,0,Not Applicable,No reason specified
36704,Yes,1,No Information Available,Poor Product Quality
36705,No,0,Not Applicable,Poor Customer Service
36706,Yes,1,Solved in Follow-up,No reason specified
36707,No,0,Not Applicable,Poor Product Quality
36708,No,0,Not Applicable,Poor Product Quality
36709,Yes,1,Solved,Quality Customer Care
36710,No,0,Not Applicable,Poor Website
36711,Yes,1,No Information Available,Reasonable Price
36712,No,0,Not Applicable,Too many ads
36713,No,0,Not Applicable,Too many ads
36714,Yes,1,Solved in Follow-up,No reason specified
36715,Yes,1,Unsolved,No reason specified
36716,Yes,1,No Information Available,Poor Customer Service
36717,Yes,1,No Information Available,Poor Customer Service
36718,No,0,Not Applicable,Poor Website
36719,Yes,1,Unsolved,Poor Customer Service
36720,Yes,1,Solved in Follow-up,No reason specified
36721,Yes,1,Unsolved,Poor Product Quality
36722,Yes,1,Unsolved,No reason specified
36723,No,0,Not Applicable,Poor Customer Service
36724,Yes,1,Solved in Follow-up,Poor Product Quality
36725,No,0,Not Applicable,Too many ads
36726,No,0,Not Applicable,Too many ads
36727,Yes,1,No Information Available,Poor Website
36728,Yes,1,No Information Available,Reasonable Price
36729,No,0,Not Applicable,Quality Customer Care
36730,No,0,Not Applicable,Reasonable Price
36731,No,0,Not Applicable,User Friendly Website
36732,Yes,1,Solved,Poor Customer Service
36733,Yes,1,No Information Available,Poor Customer Service
36734,No,0,Not Applicable,No reason specified
36735,Yes,1,No Information Available,User Friendly Website
36736,No,0,Not Applicable,Too many ads
36737,Yes,1,No Information Available,Poor Product Quality
36738,No,0,Not Applicable,Poor Website
36739,Yes,1,Solved,Reasonable Price
36740,Yes,1,Solved,Products always in Stock
36741,Yes,1,Solved in Follow-up,Poor Product Quality
36742,No,0,Not Applicable,Too many ads
36743,Yes,1,No Information Available,Too many ads
36744,Yes,1,No Information Available,Too many ads
36745,Yes,1,No Information Available,Poor Website
36746,No,0,Not Applicable,Poor Customer Service
36747,No,0,Not Applicable,Poor Product Quality
36748,No,0,Not Applicable,Poor Product Quality
36749,Yes,1,Unsolved,Poor Product Quality
36750,No,0,Not Applicable,No reason specified
36751,No,0,Not Applicable,Poor Customer Service
36752,Yes,1,No Information Available,No reason specified
36753,Yes,1,No Information Available,Too many ads
36754,Yes,1,No Information Available,Too many ads
36755,Yes,1,Solved in Follow-up,Quality Customer Care
36756,Yes,1,Solved,No reason specified
36757,No,0,Not Applicable,No reason specified
36758,Yes,1,No Information Available,Poor Product Quality
36759,No,0,Not Applicable,No reason specified
36760,No,0,Not Applicable,Too many ads
36761,No,0,Not Applicable,Poor Product Quality
36762,No,0,Not Applicable,Too many ads
36763,Yes,1,Solved,Too many ads
36764,No,0,Not Applicable,Too many ads
36765,Yes,1,No Information Available,No reason specified
36766,Yes,1,Unsolved,Poor Customer Service
36767,Yes,1,Unsolved,Quality Customer Care
36768,No,0,Not Applicable,Too many ads
36769,Yes,1,Unsolved,Products always in Stock
36770,No,0,Not Applicable,Poor Website
36771,No,0,Not Applicable,Poor Product Quality
36772,No,0,Not Applicable,Poor Customer Service
36773,No,0,Not Applicable,Poor Website
36774,No,0,Not Applicable,Poor Customer Service
36775,Yes,1,Solved,Too many ads
36776,Yes,1,Solved in Follow-up,Poor Customer Service
36777,Yes,1,Solved,Poor Product Quality
36778,No,0,Not Applicable,Poor Customer Service
36779,No,0,Not Applicable,User Friendly Website
36780,No,0,Not Applicable,Poor Product Quality
36781,No,0,Not Applicable,No reason specified
36782,No,0,Not Applicable,Reasonable Price
36783,Yes,1,Solved in Follow-up,Poor Product Quality
36784,Yes,1,Solved,Poor Website
36785,No,0,Not Applicable,Poor Product Quality
36786,Yes,1,Unsolved,Too many ads
36787,Yes,1,No Information Available,User Friendly Website
36788,Yes,1,Solved in Follow-up,No reason specified
36789,Yes,1,Solved in Follow-up,Poor Product Quality
