customer_id,age,gender,region_category,membership_category,membership_grouped
27103,10,F,Town,Basic Membership,Basic
27104,26,M,Town,Premium Membership,Paid
27105,64,M,Village,Premium Membership,Paid
27106,20,F,Town,Premium Membership,Paid
27107,14,M,Town,Gold Membership,Paid
27108,58,F,Town,Basic Membership,Basic
27109,16,F,City,Silver Membership,Paid
27110,46,M,City,Gold Membership,Paid
27111,18,F,Town,Gold Membership,Paid
27112,41,F,Village,No Membership,No Membership
27113,64,M,Town,Silver Membership,Paid
27114,51,M,City,No Membership,No Membership
27115,18,F,Town,Gold Membership,Paid
27116,21,M,City,Platinum Membership,Paid
27117,34,M,City,Gold Membership,Paid
27118,18,M,Town,Premium Membership,Paid
27119,43,F,Town,No Membership,No Membership
27120,59,F,Village,Gold Membership,Paid
27121,26,F,Town,Gold Membership,Paid
27122,58,M,City,Platinum Membership,Paid
27123,58,F,Town,Basic Membership,Basic
27124,28,F,City,Gold Membership,Paid
27125,49,M,Village,Silver Membership,Paid
27126,41,M,Town,No Membership,No Membership
27127,45,F,City,Gold Membership,Paid
27128,54,M,Town,Gold Membership,Paid
27129,36,F,Town,Gold Membership,Paid
27130,49,F,Town,Gold Membership,Paid
27131,34,F,Town,Gold Membership,Paid
27132,17,F,City,No Membership,No Membership
27133,19,F,Town,No Membership,No Membership
27134,42,F,Town,No Membership,No Membership
27135,58,M,Village,Gold Membership,Paid
27136,59,F,City,Basic Membership,Basic
27137,29,F,City,No Membership,No Membership
27138,62,F,Town,Gold Membership,Paid
27139,31,M,Town,Platinum Membership,Paid
27140,32,F,Town,Platinum Membership,Paid
27141,22,F,Town,Silver Membership,Paid
27142,11,M,Town,Basic Membership,Basic
27143,21,F,City,No Membership,No Membership
27144,20,M,Town,Platinum Membership,Paid
27145,14,F,Village,Gold Membership,Paid
27146,32,M,Town,Gold Membership,Paid
27147,17,F,City,Platinum Membership,Paid
27148,32,M,City,Basic Membership,Basic
27149,28,M,Town,Basic Membership,Basic
27150,51,M,Town,Premium Membership,Paid
27151,18,M,Town,Gold Membership,Paid
27152,48,M,City,Silver Membership,Paid
27153,38,F,Town,No Membership,No Membership
27154,64,F,City,Platinum Membership,Paid
27155,48,M,Town,Gold Membership,Paid
27156,16,F,City,Basic Membership,Basic
27157,57,F,Town,Basic Membership,Basic
27158,47,F,City,No Membership,No Membership
27159,53,F,Town,Basic Membership,Basic
27160,28,M,Town,No Membership,No Membership
27161,58,F,Town,No Membership,No Membership
27162,42,F,City,Basic Membership,Basic
27163,49,F,Town,Basic Membership,Basic
27164,12,M,Town,Premium Membership,Paid
27165,19,M,Town,Platinum Membership,Paid
27166,36,F,Town,Premium Membership,Paid
27167,17,M,Village,No Membership,No Membership
27168,26,M,City,Gold Membership,Paid
27169,10,M,City,Silver Membership,Paid
27170,28,M,Village,Basic Membership,Basic
27171,53,F,City,Basic Membership,Basic
27172,10,M,City,Gold Membership,Paid
27173,57,M,City,Silver Membership,Paid
27174,11,M,City,No Membership,No Membership
27175,13,M,Village,Gold Membership,Paid
27176,18,M,Town,Gold Membership,Paid
27177,27,M,Village,Platinum Membership,Paid
27178,57,F,Town,Basic Membership,Basic
27179,63,M,Town,Premium Membership,Paid
27180,45,F,Town,Gold Membership,Paid
27181,16,F,Village,Basic Membership,Basic
27182,14,M,Town,Platinum Membership,Paid
27183,21,F,City,Platinum Membership,Paid
27184,32,M,Town,No Membership,No Membership
27185,53,M,Town,Platinum Membership,Paid
27186,56,M,Town,Platinum Membership,Paid
27187,63,M,City,Gold Membership,Paid
27188,20,F,Town,Platinum Membership,Paid
27189,27,M,Town,Platinum Membership,Paid
27190,23,F,Town,Basic Membership,Basic
27191,30,F,Town,Platinum Membership,Paid
27192,33,M,City,Basic Membership,Basic
27193,49,F,City,Gold Membership,Paid
27194,14,F,Town,No Membership,No Membership
27195,52,F,City,Silver Membership,Paid
27196,44,F,Village,Basic Membership,Basic
27197,15,M,Village,Gold Membership,Paid
27198,15,M,Village,Gold Membership,Paid
27199,59,F,Town,Platinum Membership,Paid
27200,12,M,Town,Gold Membership,Paid
27201,61,M,Town,Premium Membership,Paid
27202,14,F,Town,No Membership,No Membership
27203,52,F,City,Basic Membership,Basic
27204,33,F,Town,Platinum Membership,Paid
27205,61,F,City,Premium Membership,Paid
27206,42,M,City,Basic Membership,Basic
27207,62,F,Town,Gold Membership,Paid
27208,59,M,Town,Platinum Membership,Paid
27209,42,F,Town,No Membership,No Membership
27210,33,M,Village,No Membership,No Membership
27211,27,F,Town,Gold Membership,Paid
27212,16,F,Town,Basic Membership,Basic
27213,49,M,City,Gold Membership,Paid
27214,10,F,Town,Platinum Membership,Paid
27215,51,F,Village,Basic Membership,Basic
27216,12,F,Town,Silver Membership,Paid
27217,37,F,City,Gold Membership,Paid
27218,53,F,City,Basic Membership,Basic
27219,46,F,City,No Membership,No Membership
27220,26,F,City,Silver Membership,Paid
27221,56,F,Town,Silver Membership,Paid
27222,20,M,City,Platinum Membership,Paid
27223,28,M,Village,Platinum Membership,Paid
27224,35,M,Village,Silver Membership,Paid
27225,63,F,City,No Membership,No Membership
27226,53,M,City,No Membership,No Membership
27227,21,M,City,Gold Membership,Paid
27228,26,F,City,Gold Membership,Paid
27229,19,F,Town,Platinum Membership,Paid
27230,24,F,Town,No Membership,No Membership
27231,30,F,City,Basic Membership,Basic
27232,51,M,Town,Basic Membership,Basic
27233,38,F,Town,No Membership,No Membership
27234,34,M,City,Gold Membership,Paid
27235,47,F,Village,Gold Membership,Paid
27236,28,F,Town,Silver Membership,Paid
27237,15,M,City,No Membership,No Membership
27238,41,F,City,Gold Membership,Paid
27239,61,F,Town,Premium Membership,Paid
27240,22,F,City,No Membership,No Membership
27241,49,M,Village,Premium Membership,Paid
27242,37,F,Town,No Membership,No Membership
27243,24,M,Town,Gold Membership,Paid
27244,55,F,City,Gold Membership,Paid
27245,60,F,Town,Silver Membership,Paid
27246,38,F,Town,Platinum Membership,Paid
27247,28,F,Town,No Membership,No Membership
27248,30,F,City,No Membership,No Membership
27249,40,M,Town,Premium Membership,Paid
27250,38,M,City,Gold Membership,Paid
27251,39,M,Town,No Membership,No Membership
27252,36,M,Town,Silver Membership,Paid
27253,34,F,City,Silver Membership,Paid
27254,38,F,City,No Membership,No Membership
27255,57,M,Town,Silver Membership,Paid
27256,61,F,City,Gold Membership,Paid
27257,39,F,City,Gold Membership,Paid
27258,47,F,Village,Basic Membership,Basic
27259,44,F,City,Platinum Membership,Paid
27260,45,M,Town,Premium Membership,Paid
27261,62,M,City,Basic Membership,Basic
27262,17,F,Village,No Membership,No Membership
27263,60,F,Village,Gold Membership,Paid
27264,27,M,Town,Platinum Membership,Paid
27265,51,M,Town,Platinum Membership,Paid
27266,22,F,City,Silver Membership,Paid
27267,54,M,City,Premium Membership,Paid
27268,44,F,Town,No Membership,No Membership
27269,13,M,City,Gold Membership,Paid
27270,56,M,City,Gold Membership,Paid
27271,54,M,Town,Platinum Membership,Paid
27272,12,M,Town,Platinum Membership,Paid
27273,20,F,City,Platinum Membership,Paid
27274,50,M,Town,Platinum Membership,Paid
27275,28,F,Town,Platinum Membership,Paid
27276,32,F,City,Silver Membership,Paid
27277,37,M,Town,Platinum Membership,Paid
27278,14,M,City,Basic Membership,Basic
27279,20,F,Town,Platinum Membership,Paid
27280,13,M,Town,Basic Membership,Basic
27281,12,F,Town,No Membership,No Membership
27282,58,F,Town,Premium Membership,Paid
27283,15,F,Town,No Membership,No Membership
27284,49,F,City,Premium Membership,Paid
27285,23,F,Village,Gold Membership,Paid
27286,28,F,City,Platinum Membership,Paid
27287,23,M,Town,Silver Membership,Paid
27288,24,M,Village,Gold Membership,Paid
27289,44,M,Town,Premium Membership,Paid
27290,28,M,Town,Silver Membership,Paid
27291,11,Unknown,Town,Basic Membership,Basic
27292,58,F,City,Basic Membership,Basic
27293,45,M,Town,Platinum Membership,Paid
27294,21,F,Town,No Membership,No Membership
27295,43,F,Village,Basic Membership,Basic
27296,23,M,City,Basic Membership,Basic
27297,55,F,City,No Membership,No Membership
27298,30,M,City,No Membership,No Membership
27299,64,M,City,No Membership,No Membership
27300,53,M,City,Gold Membership,Paid
27301,22,F,Town,No Membership,No Membership
27302,62,M,Town,Silver Membership,Paid
27303,61,M,Town,No Membership,No Membership
27304,36,M,City,No Membership,No Membership
27305,25,M,City,Silver Membership,Paid
27306,42,F,Town,Basic Membership,Basic
27307,34,M,City,Basic Membership,Basic
27308,12,F,Town,Gold Membership,Paid
27309,31,F,Village,Premium Membership,Paid
27310,46,M,Village,Gold Membership,Paid
27311,55,M,Town,No Membership,No Membership
27312,13,F,Town,Platinum Membership,Paid
27313,34,F,City,Silver Membership,Paid
27314,10,M,City,Premium Membership,Paid
27315,46,F,Town,No Membership,No Membership
27316,21,F,Town,Gold Membership,Paid
27317,44,F,City,Silver Membership,Paid
27318,31,F,City,No Membership,No Membership
27319,41,M,Town,Gold Membership,Paid
27320,35,F,Town,Platinum Membership,Paid
27321,32,M,Town,Basic Membership,Basic
27322,64,M,City,Silver Membership,Paid
27323,34,M,Town,Gold Membership,Paid
27324,17,F,Town,Gold Membership,Paid
27325,44,F,City,Gold Membership,Paid
27326,40,F,Town,No Membership,No Membership
27327,21,M,Town,No Membership,No Membership
27328,18,M,Village,Gold Membership,Paid
27329,21,M,Town,Basic Membership,Basic
27330,16,F,Village,Premium Membership,Paid
27331,52,F,Village,Silver Membership,Paid
27332,24,M,Town,Platinum Membership,Paid
27333,64,M,Town,Platinum Membership,Paid
27334,39,M,Town,Gold Membership,Paid
27335,38,M,Town,Platinum Membership,Paid
27336,62,F,City,Gold Membership,Paid
27337,45,F,City,Basic Membership,Basic
27338,41,F,Town,No Membership,No Membership
27339,21,F,City,Gold Membership,Paid
27340,18,M,Village,Silver Membership,Paid
27341,27,M,City,Gold Membership,Paid
27342,15,M,Town,Gold Membership,Paid
27343,25,F,City,Basic Membership,Basic
27344,31,F,Town,Gold Membership,Paid
27345,43,F,Town,Silver Membership,Paid
27346,17,F,Town,Silver Membership,Paid
27347,49,M,Town,Premium Membership,Paid
27348,32,M,City,Silver Membership,Paid
27349,41,M,Town,No Membership,No Membership
27350,38,F,Town,Premium Membership,Paid
27351,55,F,Town,Premium Membership,Paid
27352,17,F,Village,Premium Membership,Paid
27353,57,F,Village,Platinum Membership,Paid
27354,49,F,Town,Basic Membership,Basic
27355,34,F,City,No Membership,No Membership
27356,20,M,Village,Gold Membership,Paid
27357,55,F,Town,Basic Membership,Basic
27358,13,F,City,Silver Membership,Paid
27359,32,M,Town,No Membership,No Membership
27360,61,M,Town,Basic Membership,Basic
27361,22,F,City,Basic Membership,Basic
27362,50,M,Town,No Membership,No Membership
27363,45,F,Town,No Membership,No Membership
27364,60,F,City,Basic Membership,Basic
27365,14,M,Town,No Membership,No Membership
27366,34,F,Town,Silver Membership,Paid
27367,61,F,Town,No Membership,No Membership
27368,40,M,City,Platinum Membership,Paid
27369,29,M,Town,Platinum Membership,Paid
27370,59,F,Town,Basic Membership,Basic
27371,37,M,City,Silver Membership,Paid
27372,27,M,Town,Gold Membership,Paid
27373,33,M,Town,Platinum Membership,Paid
27374,17,M,Village,Basic Membership,Basic
27375,58,M,Town,Platinum Membership,Paid
27376,54,F,Town,Premium Membership,Paid
27377,33,M,Town,Gold Membership,Paid
27378,27,F,Town,No Membership,No Membership
27379,38,F,Town,Gold Membership,Paid
27380,27,M,Town,Platinum Membership,Paid
27381,25,M,City,No Membership,No Membership
27382,26,F,City,Silver Membership,Paid
27383,49,F,City,Gold Membership,Paid
27384,15,M,Town,Silver Membership,Paid
27385,21,F,Town,Silver Membership,Paid
27386,50,M,City,Basic Membership,Basic
27387,48,M,City,Platinum Membership,Paid
27388,49,M,Village,No Membership,No Membership
27389,47,M,City,Gold Membership,Paid
27390,45,F,Town,Basic Membership,Basic
27391,30,M,Town,No Membership,No Membership
27392,52,M,City,Gold Membership,Paid
27393,63,F,Town,Premium Membership,Paid
27394,61,F,Town,Gold Membership,Paid
27395,33,M,Village,Basic Membership,Basic
27396,21,F,City,No Membership,No Membership
27397,41,F,Village,No Membership,No Membership
27398,19,M,Town,Platinum Membership,Paid
27399,29,F,Town,Gold Membership,Paid
27400,11,M,City,Silver Membership,Paid
27401,20,M,City,No Membership,No Membership
27402,40,F,City,Basic Membership,Basic
27403,29,M,City,Gold Membership,Paid
27404,15,F,City,Gold Membership,Paid
27405,10,M,Town,Gold Membership,Paid
27406,21,M,Town,No Membership,No Membership
27407,41,F,Town,Silver Membership,Paid
27408,46,F,City,Silver Membership,Paid
27409,17,F,Town,Silver Membership,Paid
27410,39,M,Town,Gold Membership,Paid
27411,36,M,City,Basic Membership,Basic
27412,32,F,City,Silver Membership,Paid
27413,26,F,Village,Platinum Membership,Paid
27414,40,M,City,Platinum Membership,Paid
27415,61,F,Town,Platinum Membership,Paid
27416,56,F,City,Basic Membership,Basic
27417,38,F,Town,Platinum Membership,Paid
27418,57,F,Town,Silver Membership,Paid
27419,16,F,Town,Gold Membership,Paid
27420,23,M,Village,Basic Membership,Basic
27421,13,M,Town,No Membership,No Membership
27422,53,F,Town,Basic Membership,Basic
27423,27,F,Town,Premium Membership,Paid
27424,24,M,Town,Silver Membership,Paid
27425,42,F,Town,Premium Membership,Paid
27426,52,F,Town,Platinum Membership,Paid
27427,33,M,Town,Platinum Membership,Paid
27428,53,F,Town,Gold Membership,Paid
27429,13,F,Town,Basic Membership,Basic
27430,24,F,Town,Gold Membership,Paid
27431,59,M,City,Platinum Membership,Paid
27432,50,M,Town,No Membership,No Membership
27433,14,M,Town,Gold Membership,Paid
27434,51,M,Town,Platinum Membership,Paid
27435,13,F,Town,Platinum Membership,Paid
27436,36,F,City,Gold Membership,Paid
27437,61,M,Town,Platinum Membership,Paid
27438,50,M,Village,Gold Membership,Paid
27439,47,M,City,Gold Membership,Paid
27440,49,M,Town,Basic Membership,Basic
27441,20,M,Town,No Membership,No Membership
27442,34,F,Town,Basic Membership,Basic
27443,10,M,City,Gold Membership,Paid
27444,23,F,Town,Premium Membership,Paid
27445,12,M,Town,Basic Membership,Basic
27446,34,F,Town,Premium Membership,Paid
27447,29,F,City,Gold Membership,Paid
27448,62,F,City,No Membership,No Membership
27449,22,F,Town,Gold Membership,Paid
27450,35,M,City,Platinum Membership,Paid
27451,43,M,City,Gold Membership,Paid
27452,52,M,Town,Premium Membership,Paid
27453,12,F,Village,No Membership,No Membership
27454,12,F,City,Gold Membership,Paid
27455,43,F,City,No Membership,No Membership
27456,47,F,City,Premium Membership,Paid
27457,63,F,Town,No Membership,No Membership
27458,10,F,City,Gold Membership,Paid
27459,32,M,Town,Gold Membership,Paid
27460,39,F,Town,Platinum Membership,Paid
27461,53,M,Town,No Membership,No Membership
27462,55,F,Town,Gold Membership,Paid
27463,31,F,Town,Gold Membership,Paid
27464,50,Unknown,Town,Basic Membership,Basic
27465,19,F,Village,No Membership,No Membership
27466,27,F,Village,Premium Membership,Paid
27467,30,F,City,Platinum Membership,Paid
27468,39,F,Town,Premium Membership,Paid
27469,22,M,Town,Basic Membership,Basic
27470,43,M,Town,No Membership,No Membership
27471,35,M,City,No Membership,No Membership
27472,62,F,Town,No Membership,No Membership
27473,20,F,City,Platinum Membership,Paid
27474,63,F,Town,Basic Membership,Basic
27475,63,F,Town,Silver Membership,Paid
27476,35,F,Village,Gold Membership,Paid
27477,18,M,Village,Basic Membership,Basic
27478,62,F,City,Premium Membership,Paid
27479,39,F,City,No Membership,No Membership
27480,53,M,Town,Premium Membership,Paid
27481,26,M,City,Platinum Membership,Paid
27482,38,M,Village,Silver Membership,Paid
27483,15,F,Town,Premium Membership,Paid
27484,30,M,City,No Membership,No Membership
27485,51,M,Village,No Membership,No Membership
27486,16,M,Town,Basic Membership,Basic
27487,59,F,City,Silver Membership,Paid
27488,49,F,Town,Gold Membership,Paid
27489,43,F,Village,Basic Membership,Basic
27490,37,F,City,Platinum Membership,Paid
27491,64,M,City,Basic Membership,Basic
27492,21,M,Town,Silver Membership,Paid
27493,10,M,City,Silver Membership,Paid
27494,40,F,City,Basic Membership,Basic
27495,13,F,City,Gold Membership,Paid
27496,42,M,Village,No Membership,No Membership
27497,61,M,City,Basic Membership,Basic
27498,62,F,Town,Platinum Membership,Paid
27499,45,F,City,Silver Membership,Paid
27500,44,M,City,Gold Membership,Paid
27501,55,M,Town,Premium Membership,Paid
27502,39,F,City,Silver Membership,Paid
27503,48,M,Village,Silver Membership,Paid
27504,36,F,Town,Platinum Membership,Paid
27505,63,M,City,Premium Membership,Paid
27506,11,F,City,Silver Membership,Paid
27507,48,M,Village,Platinum Membership,Paid
27508,20,F,City,Platinum Membership,Paid
27509,46,M,Town,Silver Membership,Paid
27510,48,M,Town,Gold Membership,Paid
27511,64,M,Village,Platinum Membership,Paid
27512,15,M,Town,Premium Membership,Paid
27513,64,F,City,Gold Membership,Paid
27514,61,F,City,Gold Membership,Paid
27515,36,M,Village,Premium Membership,Paid
27516,24,F,Town,No Membership,No Membership
27517,63,M,Town,Silver Membership,Paid
27518,39,F,City,Platinum Membership,Paid
27519,25,M,City,Basic Membership,Basic
27520,23,F,Town,Gold Membership,Paid
27521,41,M,City,Gold Membership,Paid
27522,17,F,Town,Basic Membership,Basic
27523,37,F,Town,Platinum Membership,Paid
27524,64,M,Town,Platinum Membership,Paid
27525,43,F,Town,Platinum Membership,Paid
27526,23,M,Town,Basic Membership,Basic
27527,10,M,Town,Gold Membership,Paid
27528,31,F,Town,Premium Membership,Paid
27529,34,F,City,Silver Membership,Paid
27530,63,M,City,Platinum Membership,Paid
27531,11,M,City,Basic Membership,Basic
27532,32,F,Town,Premium Membership,Paid
27533,50,F,Town,Platinum Membership,Paid
27534,42,M,Town,Gold Membership,Paid
27535,32,F,Village,Premium Membership,Paid
27536,11,F,City,Gold Membership,Paid
27537,14,F,City,Premium Membership,Paid
