customer_id,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,used_special_discount,offer_application_preference
30599,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
30600,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No
30601,Yes,Without Offers,Desktop,Mobile_Data,Yes,No
30602,Yes,Without Offers,Desktop,Mobile_Data,Yes,No
30603,Yes,Without Offers,Desktop,Mobile_Data,Yes,No
30604,Yes,Without Offers,Desktop,Wi-Fi,Yes,No
30605,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
30606,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30607,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
30608,Yes,Credit/Debit Card Offers,Both,Mobile_Data,No,Yes
30609,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30610,Yes,Without Offers,Smartphone,Wi-Fi,Yes,No
30611,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No
30612,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,Yes
30613,Yes,Without Offers,Desktop,Wi-Fi,No,Yes
30614,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
30615,No,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
30616,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
30617,Yes,Without Offers,Desktop,Mobile_Data,No,Yes
30618,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
30619,Yes,Without Offers,Smartphone,Wi-Fi,No,Yes
30620,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No
30621,No,Without Offers,Smartphone,Mobile_Data,Yes,Yes
30622,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No
30623,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
30624,Yes,Without Offers,Desktop,Mobile_Data,Yes,Yes
30625,Yes,Without Offers,Desktop,Mobile_Data,No,Yes
30626,No,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
30627,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes
30628,No,Without Offers,Smartphone,Wi-Fi,No,Yes
30629,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
30630,No,Without Offers,Both,Mobile_Data,No,Yes
30631,No,Without Offers,Smartphone,Wi-Fi,No,Yes
30632,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,Yes
30633,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
30634,Yes,Without Offers,Smartphone,Fiber_Optic,Yes,No
30635,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,Yes
30636,Yes,Without Offers,Smartphone,Mobile_Data,Yes,Yes
30637,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
30638,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
30639,No,Without Offers,Desktop,Fiber_Optic,Yes,No
30640,Yes,Without Offers,Desktop,Fiber_Optic,No,Yes
30641,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30642,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
30643,No,Without Offers,Desktop,Mobile_Data,Yes,No
30644,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
30645,Yes,Without Offers,Smartphone,Wi-Fi,No,Yes
30646,Yes,Without Offers,Smartphone,Fiber_Optic,Yes,No
30647,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
30648,No,Without Offers,Smartphone,Wi-Fi,Yes,Yes
30649,Yes,Without Offers,Desktop,Fiber_Optic,Yes,No
30650,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
30651,Yes,Without Offers,Desktop,Fiber_Optic,Yes,No
30652,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
30653,Yes,Without Offers,Desktop,Mobile_Data,No,Yes
30654,Yes,Without Offers,Both,Mobile_Data,Yes,Yes
30655,Yes,Without Offers,Smartphone,Mobile_Data,No,Yes
30656,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes
30657,Yes,Without Offers,Desktop,Mobile_Data,Yes,No
30658,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30659,No,Gift Vouchers/Coupons,Both,Mobile_Data,No,Yes
30660,No,Without Offers,Desktop,Wi-Fi,No,Yes
30661,No,Without Offers,Smartphone,Fiber_Optic,No,Yes
30662,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,Yes,No
30663,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,No,Yes
30664,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
30665,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,Yes,No
30666,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,No,Yes
30667,Yes,Without Offers,Desktop,Mobile_Data,No,Yes
30668,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,Yes,Yes
30669,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
30670,No,Credit/Debit Card Offers,Both,Mobile_Data,No,Yes
30671,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
30672,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30673,No,Without Offers,Desktop,Mobile_Data,Yes,No
30674,Yes,Without Offers,Smartphone,Fiber_Optic,No,Yes
30675,No,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
30676,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
30677,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No
30678,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
30679,Yes,Without Offers,Desktop,Mobile_Data,No,Yes
30680,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
30681,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No
30682,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
30683,No,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
30684,No,Without Offers,Desktop,Wi-Fi,Yes,No
30685,No,Without Offers,Smartphone,Mobile_Data,Yes,Yes
30686,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30687,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
30688,No,Without Offers,Desktop,Wi-Fi,No,Yes
30689,No,Without Offers,Smartphone,Wi-Fi,Yes,No
30690,Yes,Without Offers,Smartphone,Mobile_Data,No,Yes
30691,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No
30692,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
30693,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
30694,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30695,No,Without Offers,Desktop,Fiber_Optic,Yes,No
30696,No,Without Offers,Desktop,Fiber_Optic,Yes,No
30697,No,Without Offers,Desktop,Mobile_Data,No,Yes
30698,Yes,Credit/Debit Card Offers,Both,Wi-Fi,Yes,No
30699,No,Without Offers,Smartphone,Fiber_Optic,Yes,No
30700,No,Gift Vouchers/Coupons,Both,Wi-Fi,Yes,No
30701,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30702,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
30703,No,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
30704,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
30705,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
30706,No,Without Offers,Desktop,Fiber_Optic,Yes,No
30707,No,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
30708,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,Yes
30709,No,Without Offers,Both,Fiber_Optic,No,Yes
30710,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
30711,No,Without Offers,Desktop,Wi-Fi,No,Yes
30712,No,Without Offers,Desktop,Wi-Fi,No,Yes
30713,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
30714,Yes,Without Offers,Smartphone,Fiber_Optic,Yes,No
30715,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
30716,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,No,Yes
30717,No,Without Offers,Desktop,Mobile_Data,Yes,No
30718,Yes,Without Offers,Smartphone,Wi-Fi,Yes,No
30719,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
30720,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
30721,Yes,Without Offers,Desktop,Wi-Fi,Yes,No
30722,No,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
30723,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30724,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,Yes
30725,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,Yes
30726,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,Yes,No
30727,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
30728,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
30729,No,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
30730,No,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
30731,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
30732,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
30733,Yes,Without Offers,Smartphone,Mobile_Data,No,Yes
30734,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No
30735,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
30736,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30737,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
30738,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
30739,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
30740,Yes,Without Offers,Smartphone,Fiber_Optic,No,Yes
30741,Yes,Without Offers,Smartphone,Mobile_Data,No,Yes
30742,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,Yes,No
30743,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
30744,Yes,Without Offers,Smartphone,Fiber_Optic,No,Yes
30745,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
30746,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
30747,Yes,Without Offers,Smartphone,Wi-Fi,Yes,No
30748,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No
30749,No,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30750,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,Yes
30751,Yes,Without Offers,Smartphone,Fiber_Optic,No,Yes
30752,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
30753,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,Yes
30754,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
30755,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes
30756,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
30757,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30758,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30759,Yes,Without Offers,Smartphone,Mobile_Data,No,Yes
30760,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30761,Yes,Without Offers,Desktop,Wi-Fi,No,Yes
30762,Yes,Without Offers,Smartphone,Wi-Fi,No,Yes
30763,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30764,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
30765,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,Yes
30766,No,Without Offers,Smartphone,Wi-Fi,No,Yes
30767,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30768,No,Without Offers,Desktop,Fiber_Optic,Yes,No
30769,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes
30770,No,Without Offers,Desktop,Fiber_Optic,Yes,No
30771,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
30772,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
30773,Yes,Without Offers,Smartphone,Wi-Fi,No,Yes
30774,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
30775,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
30776,No,Without Offers,Smartphone,Mobile_Data,Yes,No
30777,No,Credit/Debit Card Offers,Both,Mobile_Data,Yes,Yes
30778,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
30779,Yes,Without Offers,Both,Wi-Fi,Yes,Yes
30780,No,Without Offers,Both,Wi-Fi,No,Yes
30781,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30782,Yes,Without Offers,Both,Mobile_Data,Yes,No
30783,Yes,Without Offers,Smartphone,Fiber_Optic,No,Yes
30784,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
30785,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
30786,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
30787,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,Yes
30788,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
30789,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
30790,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,Yes
30791,Yes,Without Offers,Desktop,Wi-Fi,No,Yes
30792,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
30793,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
30794,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,Yes
30795,Yes,Without Offers,Smartphone,Fiber_Optic,No,Yes
30796,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
30797,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
30798,No,Without Offers,Both,Wi-Fi,No,Yes
30799,No,Without Offers,Desktop,Wi-Fi,Yes,No
30800,Yes,Without Offers,Smartphone,Fiber_Optic,Yes,Yes
30801,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
30802,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No
30803,Yes,Without Offers,Desktop,Fiber_Optic,Yes,No
30804,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
30805,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,No,Yes
30806,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30807,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
30808,No,Gift Vouchers/Coupons,Both,Wi-Fi,Yes,No
30809,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,Yes
30810,Yes,Without Offers,Both,Mobile_Data,No,Yes
30811,Yes,Without Offers,Desktop,Wi-Fi,No,Yes
30812,No,Without Offers,Desktop,Fiber_Optic,Yes,No
30813,No,Without Offers,Smartphone,Mobile_Data,No,Yes
30814,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
30815,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes
30816,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No
30817,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
30818,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
30819,Yes,Without Offers,Desktop,Mobile_Data,Yes,No
30820,Yes,Without Offers,Smartphone,Wi-Fi,No,Yes
30821,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
30822,No,Without Offers,Desktop,Mobile_Data,No,Yes
30823,Yes,Without Offers,Desktop,Fiber_Optic,No,Yes
30824,No,Without Offers,Both,Fiber_Optic,No,Yes
30825,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
30826,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
30827,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30828,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
30829,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,Yes
30830,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
30831,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
30832,No,Without Offers,Smartphone,Wi-Fi,No,Yes
30833,No,Without Offers,Desktop,Wi-Fi,Yes,No
30834,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
30835,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,Yes
30836,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
30837,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
30838,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30839,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
30840,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
30841,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
30842,Yes,Without Offers,Desktop,Fiber_Optic,Yes,No
30843,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No
30844,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
30845,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
30846,No,Gift Vouchers/Coupons,Both,Fiber_Optic,No,Yes
30847,No,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
30848,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
30849,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
30850,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30851,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,Yes,Yes
30852,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
30853,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
30854,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
30855,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
30856,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30857,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
30858,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
30859,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
30860,No,Without Offers,Desktop,Mobile_Data,No,Yes
30861,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
30862,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
30863,No,Without Offers,Desktop,Mobile_Data,No,Yes
30864,No,Without Offers,Desktop,Fiber_Optic,Yes,No
30865,No,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30866,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes
30867,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
30868,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes
30869,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
30870,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
30871,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30872,No,Without Offers,Both,Wi-Fi,No,Yes
30873,Yes,Without Offers,Smartphone,Wi-Fi,No,Yes
30874,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30875,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
30876,Yes,Without Offers,Smartphone,Wi-Fi,Yes,No
30877,No,Without Offers,Both,Mobile_Data,Yes,No
30878,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes
30879,No,Without Offers,Desktop,Fiber_Optic,No,Yes
30880,Yes,Without Offers,Desktop,Fiber_Optic,No,Yes
30881,Yes,Without Offers,Both,Mobile_Data,No,Yes
30882,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
30883,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
30884,No,Without Offers,Smartphone,Fiber_Optic,No,Yes
30885,Yes,Without Offers,Desktop,Fiber_Optic,Yes,No
30886,Yes,Without Offers,Desktop,Wi-Fi,No,Yes
30887,Yes,Without Offers,Desktop,Mobile_Data,Yes,No
30888,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
30889,Yes,Without Offers,Smartphone,Fiber_Optic,No,Yes
30890,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
30891,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No
30892,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
30893,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
30894,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30895,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
30896,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
30897,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes
30898,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
30899,Yes,Without Offers,Desktop,Mobile_Data,No,Yes
30900,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30901,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
30902,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30903,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30904,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes
30905,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
30906,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes
30907,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
30908,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
30909,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
30910,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,Yes
30911,No,Without Offers,Smartphone,Fiber_Optic,No,Yes
30912,No,Without Offers,Desktop,Fiber_Optic,Yes,No
30913,No,Without Offers,Desktop,Fiber_Optic,Yes,No
30914,Yes,Without Offers,Desktop,Wi-Fi,Yes,No
30915,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30916,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30917,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
30918,No,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
30919,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
30920,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,Yes
30921,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
30922,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
30923,No,Without Offers,Smartphone,Mobile_Data,No,Yes
30924,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,Yes,Yes
30925,No,Without Offers,Desktop,Wi-Fi,Yes,Yes
30926,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30927,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
30928,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
30929,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
30930,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,Yes
30931,Yes,Without Offers,Both,Mobile_Data,Yes,Yes
30932,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30933,No,Without Offers,Desktop,Fiber_Optic,No,Yes
30934,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30935,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30936,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
30937,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,Yes
30938,No,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30939,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
30940,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
30941,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No
30942,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
30943,No,Without Offers,Smartphone,Mobile_Data,Yes,No
30944,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
30945,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes
30946,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
30947,Yes,Without Offers,Smartphone,Mobile_Data,No,Yes
30948,No,Without Offers,Desktop,Mobile_Data,No,Yes
30949,No,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30950,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30951,Yes,Without Offers,Both,Fiber_Optic,Yes,No
30952,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30953,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
30954,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
30955,No,Gift Vouchers/Coupons,Both,Fiber_Optic,No,Yes
30956,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,No,Yes
30957,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
30958,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30959,No,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
30960,No,Without Offers,Smartphone,Mobile_Data,Yes,Yes
30961,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
30962,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
30963,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No
30964,Yes,Credit/Debit Card Offers,Both,Wi-Fi,Yes,Yes
30965,No,Without Offers,Smartphone,Mobile_Data,Yes,No
30966,Yes,Without Offers,Desktop,Mobile_Data,No,Yes
30967,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
30968,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30969,Yes,Without Offers,Smartphone,Mobile_Data,Yes,No
30970,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30971,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
30972,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
30973,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
30974,No,Without Offers,Smartphone,Fiber_Optic,Yes,No
30975,Yes,Without Offers,Both,Fiber_Optic,Yes,No
